;Descrição;Preço;TotalReviews;Loja;Categoria;Tipo
2206;Smart TV 32” HD LED LG 32LM627BPSB Wi-Fi Bluetooth 2 HDMI 1 USB;1759.0;4.0;Casas Bahia;TV;Não 4k
2207;"Smart TV LED 32"" LG 32LM621CBSB HD com Wi-Fi, 2 USB, 3 HDMI, 60Hz";1533.0;537.0;Casas Bahia;TV;Não 4k
2208;Smart TV LED 43? 43LM6300PSB Full HD Wi-Fi HDMI Conversor;2599.9;59.0;Casas Bahia;TV;Não 4k
2209;"Smart TV LED 40"" TCL 40S6500FS LCD Full HD com Wi-Fi, 1 USB, 2 HDMI, Android, Bluetooth, 60Hz";2189.0;32.0;Casas Bahia;TV;Não 4k
2211;"Smart TV Samsung Led 32"" Wi-Fi HDMI USB Conversor Digital - LH32BETBLGGXZD - Bivolt";2154.69;121.0;Casas Bahia;TV;Não 4k
2212;Smart Tv Philips 43 Led Fhd 43Pfg6825/78 Wi-Fi Usb Hdmi;2749.0;2.0;Casas Bahia;TV;Não 4k
2214;"Smart TV LED 32"" AOC 32S5195/78G com Wi-Fi, 1 USB, 3 HDMI, com Botão Netflix/Youtube e 60Hz";1599.0;32.0;Casas Bahia;TV;Não 4k
2216;"Smart Tv Led Crystal UHD 50"" Samsung LH50BEAHVGGXZD";4236.61;15.0;Casas Bahia;TV;Não 4k
2219;"Smart TV LG 32"" HD LED 32LM627BPSB, ThinQ AI, Wi-fi Integrado";1603.93;0.0;Casas Bahia;TV;Não 4k
2220;"Smart TV LED 40"" Full HD Samsung 40T5300 2 HDMI USB";2125.0;12.0;Casas Bahia;TV;Não 4k
2221;"Smart Tv Led Crystal UHD 65"" Samsung LH65BEAHVGGXZD";4222.0;10.0;Casas Bahia;TV;Não 4k
2222;Smart Tv Led Lg 24 HD Wi-Fi integrado USB Hdmi WebOS 3.5 Screen Share;1157.0;234.0;Casas Bahia;TV;Não 4k
2223;Smart TV AOC 43 42S5195 78G Roku LED Full HD Wi-fi HDMI USB 2.0;2272.76;3.0;Casas Bahia;TV;Não 4k
2224;"Smart TV TCL LED Full HD 43"" com Google Assistant, Controle Remoto com Comando de Voz e Wi-Fi - 43S6500";2299.0;53.0;Casas Bahia;TV;Não 4k
2225;"Smart TV LED 32"" Panasonic TC-32FS500B HD, Wi-Fi, USB, HDMI, 60Hz";1499.0;35.0;Casas Bahia;TV;Não 4k
2227;Smart Tv 43PFG6825/78 DLED Full HD 43 Polegadas HDR Philips;2591.9;0.0;Casas Bahia;TV;Não 4k
2228;Smart Tv Led 43PFG682578 Full HD 43 Polegadas USB HDMI Wi Fi Philips;2799.0;0.0;Casas Bahia;TV;Não 4k
2231;"Smart TV 43"" Full HD Multilaser TL024 Wi-Fi 3 HDMI 2 USB Bivolt";1999.0;38.0;Casas Bahia;TV;Não 4k
2232;"Smart Tv Philco 43"" LED Full HD PTV43N5CG70BLF";2399.0;1.0;Casas Bahia;TV;Não 4k
2233;"Smart TV LED 40"" Full HD Philco PTV40G60SNBL com Midiacast 3 HDMI 2 USB";1849.0;14.0;Casas Bahia;TV;Não 4k
2235;Smart Tv Philco 40 Ptv40g60snbl Led Bivolt;5179.0;0.0;Casas Bahia;TV;Não 4k
2239;"Smart TV Philco 40"" PTV40G60SNBL LED";4745.1;1.0;Casas Bahia;TV;Não 4k
2241;"Smart Tv Led Crystal UHD 55"" Samsung LH55BEAHVGGXZD";2489.99;36.0;Casas Bahia;TV;Não 4k
2242;Smart TV LG 32 Polegadas HD 32LM627B WiFi Bluetooth HDR ThinQAI;3399.9;0.0;Casas Bahia;TV;Não 4k
2243;"Smart TV LED 32"" Philco PTV32D10N5SKH HD com Wi-Fi, 2 USB, 1 HDMI, Dolby Audio, Midia Cast, 60Hz";2199.0;0.0;Casas Bahia;TV;Não 4k
2245;"Smart TV LED 40"" Philco PTV40G70N5CBLF Full HD com Wi-Fi, 2 USB, 3 HDMI, Dolby Audio, Midia Cast, Sleep Timer, 60Hz";4589.99;0.0;Casas Bahia;TV;Não 4k
2246;Smart TV LG 75`` 8K QNED 75QNED99SPA 120Hz 4x HDMI 2.1 Inteligência Artificial, ThinQ, Google Alexa Bivolt;1999.9;0.0;Casas Bahia;TV;Não 4k
2249;"Smart TV Britânia 42"" BTV42G70N5CF Full HD LED - Netflix Bivolt";1979.0;5.0;Casas Bahia;TV;Não 4k
2250;Smart TV Android 32'' LED HD Semp TCL 2 HDMI 1 USB Wi-Fi;8237.9;66.0;Casas Bahia;TV;Não 4k
2251;"Smart TV LED 43"" Full HD Philco PTV43E10N5SF com Midiacast 2 HDMI 2 USB";4664.9;8.0;Casas Bahia;TV;Não 4k
2252;Smart Tv Led 32 Hd Multilaser Tl026 3 Hdmi 2 Usb Wi-Fi;4329.0;0.0;Casas Bahia;TV;Não 4k
2257;Smart TV LED 40 Samsung T5300, 2 HDMI, 1 USB, Wi-Fi Integrado;4999.9;6.0;Casas Bahia;TV;Não 4k
2258;Smart TV 32” TCL LED HD S615 Android Bluetooth Comando Voz HDR 2 HDMI 1 USB;8899.9;0.0;Casas Bahia;TV;Não 4k
2262;"Smart TV Led 32"" TCL 32S615 Preta";2928.28;0.0;Casas Bahia;TV;Não 4k
2264;Smart TV LED HD 32” AOC 32S5195/78G, HDR, 3 HDMI, 1 USB, Wi-Fi Integrado;4349.9;0.0;Casas Bahia;TV;Não 4k
2274;Smart Tv 43 Polegadas Full HD TL024 Multilaser;1649.0;0.0;Casas Bahia;TV;Não 4k
2275;Smart TV LG 43 Polegadas LED 43LM631COSB AI ThinQ com Conexão Bluetooth 03 HDMI e 02 USB;6449.0;2.0;Casas Bahia;TV;Não 4k
2276;"Smart TV LG LED 43"" Full HD com Comando de Voz";5709.0;0.0;Casas Bahia;TV;Não 4k
2277;"Smart TV LED 43"" Panasonic TC-43FS500B Full HD com 2 USB, 2 HDMI,Wi-Fi,Media Player e 60Hz";3459.39;0.0;Casas Bahia;TV;Não 4k
2278;"Smart TV Samsung 32"" Tizen HD 2020 UN32T4300AGXZD Conversor Digital Wifi 2 HDMI 1 USB";4299.9;0.0;Casas Bahia;TV;Não 4k
2281;"Smart TV led Crystal Samsung LH50BEAHVGGXZD 50""";2673.93;0.0;Casas Bahia;TV;Não 4k
2287;Smart TV LED 32 Polegadas Samsung LH32BETBLGGXZD 2HDMI 1USB Preto Bivolt;2149.0;2.0;Casas Bahia;TV;Não 4k
2288;Smart TV LED 32`` HD SAMSUNG 32T4300 2 HDMI 1 USB Wi-Fi;1289.9;64.0;Casas Bahia;TV;Não 4k
2290;"Smart TV Philco PTV39G60S 39"", LCD, LED, HD, HDMI, Netlix";4164.9;5.0;Casas Bahia;TV;Não 4k
2291;"Smart TV LED 43"" Full HD LG 43LM 631 PRO 3 HDMI 2 USB Wi-Fi ThinQ Al Conversor Digital";4089.0;3.0;Casas Bahia;TV;Não 4k
2292;Smart TV Monitor LG 24 Polegadas webOS 3.5 VA HD;2019.0;0.0;Casas Bahia;TV;Não 4k
2293;Smart TV Samsung LED 40 Full HD Wi-Fi Tizen;1849.9;3.0;Casas Bahia;TV;Não 4k
2296;Smart TV 43 Led TCL 43S6500 Full HD com Comando de Voz Wi-Fi HDMI USB;3099.0;0.0;Casas Bahia;TV;Não 4k
2297;"Smart TV 32"" 32S5300 Led HD HDMI USB Comando de Voz";1599.0;1.0;Casas Bahia;TV;Não 4k
2298;Smart TV LG LED 23.6 24TL520S - Cod 3;2699.0;28.0;Casas Bahia;TV;Não 4k
2301;"Smart TV PHILIPS 32"" LED HD 32PHG6825/78, Wi-Fi Integrado, USB, HDMI. Bivolt Preto";1459.0;0.0;Casas Bahia;TV;Não 4k
2302;"Smart Tv Samsung 43"" LED Full HD UN43T5300";1817.9;0.0;Casas Bahia;TV;Não 4k
2303;Smart TV AOC 32 Polegadas Roku TV LED 32S5195/78 com Wifi Integrado Roku Mobile Netflix Entradas HDMI e USB;3315.9;0.0;Casas Bahia;TV;Não 4k
2304;Smart TV e Monitor LG LED 24 Polegadas 24TL520S com Conexão Wi-Fi e USB - Preto;2469.9;0.0;Casas Bahia;TV;Não 4k
2305;Smart TV LED 32 Polegadas Samsung HD Wifi HDR para Brilho e Contraste Plataforma Tizen 2 HDMI 1 USB;2299.0;0.0;Casas Bahia;TV;Não 4k
2307;Smart TV Samsung 32 Polegadas HD HDR Tizen UN32T4300AGXZD;1289.9;0.0;Casas Bahia;TV;Não 4k
2310;"Smart Tv Led 43"" Samsung 43T5300 Full HD + WIFI HDR";2184.9;27.0;Casas Bahia;TV;Não 4k
2311;"Smart Tv 40"" Ptv40g60snbl LED Philco Bivolt";3132.0;0.0;Casas Bahia;TV;Não 4k
2312;Smart TV Monitor LG 24 Polegadas webOS 3.5 VA HD;4719.0;0.0;Casas Bahia;TV;Não 4k
2315;Smart TV 42`` Full HD LED Philco PTV42G52RCF - VA 60Hz Wi-Fi 3 HDMI 2 USB;2432.9;0.0;Casas Bahia;TV;Não 4k
2318;Smart TV 32” TCL S615 Android LED HD HDR WIFI Bluetooth 2 HDMI 1 USB Controle com Comando de Voz;3099.0;0.0;Casas Bahia;TV;Não 4k
2320;"Smart TV LED 40"" Full HD TCL 40S6500FS Android, Controle Remoto com Comando de Voz, Google Assistant, HDR, Chromecast Integrado, Bluetooth e HDMI";1799.0;42.0;Casas Bahia;TV;Não 4k
2322;"Smart TV LED 43"" Full HD TCL 43S6500S Android OS 2 HDMI 1 USB Wi-Fi";3199.9;45.0;Casas Bahia;TV;Não 4k
2324;Smart TV 40’’ Samsung 40T5300 Full HD HDMI USB Wi-Fi - UN40T5300AGXZD;3400.0;0.0;Casas Bahia;TV;Não 4k
2325;Smart Tv Roku Led 32 Polegadas Com Wifi Aoc;1749.9;0.0;Casas Bahia;TV;Não 4k
2327;Smart TV LED 43’’ Samsung T5300, 2 HDMI, 1 USB, Wi-Fi Integrado;2599.9;6.0;Casas Bahia;TV;Não 4k
2328;Smart Tv 40` Panasonic Led Full Hd Tc-40fs500b Media Player Com Função Mirroring Dtv 2 Hdmi 2 Usb;6779.42;0.0;Casas Bahia;TV;Não 4k
2329;Smart Tv 43T5300 Tizen Samsung 43``;2589.99;0.0;Casas Bahia;TV;Não 4k
2330;Smart TV Philips LED Full HD 43” 43PFG6825/78, 3 HDMI, 1 USB, Wi-fi Integrado;3338.9;0.0;Casas Bahia;TV;Não 4k
2332;Smart TV 32” Philco LED HD PTV32D10N5SKH Wifi Sistema Dolby Audio com Conversor Digital Integrado e Midia Cast 2 HDMI 2 USB;3793.0;0.0;Casas Bahia;TV;Não 4k
2333;Smart TV Led LG 32 Polegadas HD Thinq AI 32LM625BPSB;3269.0;0.0;Casas Bahia;TV;Não 4k
2334;Smart TV 32” LG LED HD 32LM627BPSB Bluetooth WiFi com Inteligência Artificial ThinQAI HDR 3 HDMI 2 USB;1799.9;0.0;Casas Bahia;TV;Não 4k
2336;Smart Tv 32 Samsung 2Hdmi Usb Wi-Fi;1399.9;0.0;Casas Bahia;TV;Não 4k
2337;Smart TV 40` Philco D-LED HD PTV40G60SNBL Wi-Fi com Midia Cast DTV 3 HDMI 2 USB;2859.0;0.0;Casas Bahia;TV;Não 4k
2341;"Smart TV LED 32LM625 32"" Wi-Fi / HDMI / USB Preta - LG";3099.0;1.0;Casas Bahia;TV;Não 4k
2343;"Smart TV LED LG 24"" 24TL520S HD Wi-Fi integrado USB HDMI";2299.9;21.0;Casas Bahia;TV;Não 4k
2344;Smart TV LG 43`` Full HD HDR 43LM6300PSB webOS 4.5 ThinQ AI Processador Quad Core;1899.9;0.0;Casas Bahia;TV;Não 4k
2345;Smart TV 32`` Semp LED Wifi HD USB HDMI Comando De Voz S5300;4064.9;0.0;Casas Bahia;TV;Não 4k
2346;Smart TV LED 43” Full HD Samsung LH43BET com HDR, Sistema Operacional Tizen, Wi-Fi, Dolby Digital Plus, HDMI e USB;3199.99;3.0;Casas Bahia;TV;Não 4k
2347;Smart Tv 32Lm621cbsb Lg Pro 32``;4974.9;0.0;Casas Bahia;TV;Não 4k
2348;"Smart TV LED 32"" Samsung 32T4300 Plataforma Tizen 2 HDMI 1 USB HD-WI-FI";6459.0;0.0;Casas Bahia;TV;Não 4k
2352;Smart TV LG 43`` Full HD LED 43LM6370PSB WiFi Bluetooth HDR ThinQ Al 3 HDMI 2 USB Preto Bivolt;7799.0;0.0;Casas Bahia;TV;Não 4k
2353;Smart Tv 32T4300 Tizen Samsung 32``;3699.0;0.0;Casas Bahia;TV;Não 4k
2354;Smart TV Led LG 32 Polegadas HD Thinq AI 32LM625BPSB;2599.9;0.0;Casas Bahia;TV;Não 4k
2356;"Smart TV LED 40"" Panasonic TC-40FS500B Full HD";4376.9;0.0;Casas Bahia;TV;Não 4k
2357;"Smart TV LED 58"" Full HD Philco PH58E20DSGWAS com Android, ApToide, Som Surround, Midiacast, DNR, Entradas HDMI e USB";1999.0;0.0;Casas Bahia;TV;Não 4k
2361;"Smart TV Philips 32"" PHG682578 HD sem Bordas HDR Plus 3 HDMI 2 USB Wifi Miracast Preta";2399.9;0.0;Casas Bahia;TV;Não 4k
2364;Smart TV LCD LED 43`` Semp 43S6500FS Android;3634.9;0.0;Casas Bahia;TV;Não 4k
2365;"Smart TV LED 40"" Philco PTV40G60SNBL, 3 HDMI, Wi-Fi, 2 USB, RJ-45, Entrada P2";3999.9;0.0;Casas Bahia;TV;Não 4k
2367;"Smart TV Philco 39"" LED HD PTV39G60S";6729.0;0.0;Casas Bahia;TV;Não 4k
2369;"Smart TV LED 40"" Panasonic TC-40FS500B Full HD com 2 USB, 2 HDMI, Mirroring e 60 Hz";7955.38;5.0;Casas Bahia;TV;Não 4k
2371;"Smart TV TCL 40"" LED Full HD Android HDMI USB Comando de Voz";3199.9;0.0;Casas Bahia;TV;Não 4k
2374;Smart TV 43” Philco LED FHD PTV43E10N5SF Wifi Sistema Dolby Audio com Conversor Digital Integrado e Midia Cast 2 HDMI 2 USB;1519.9;0.0;Casas Bahia;TV;Não 4k
2377;Smart Tv 32S615 Led 32 Polegadas Hd Hdr WiFi Android Tcl;2270.42;0.0;Casas Bahia;TV;Não 4k
2380;Smart Tv 43Lm631cosb Lg Pro 43``;1770.89;0.0;Casas Bahia;TV;Não 4k
2381;"Smart TV LED 40"" Philco PH40E60DSGWA Full HD 2 HDMI 2 USB";8799.0;0.0;Casas Bahia;TV;Não 4k
2382;Smart TV TL031 LED 32 Polegadas ARM Cortex A53 Multilaser;9024.9;0.0;Casas Bahia;TV;Não 4k
2383;Smart TV Android LED Full HD 43 Polegadas 2 HDMI Wi Fi Bluetooth 43S6500FS TCL;4699.0;0.0;Casas Bahia;TV;Não 4k
2387;Smart TV TCL 32” Led HD Wi-Fi Bluetooth Android Bivolt S615;5951.99;0.0;Casas Bahia;TV;Não 4k
2389;Smart TV LED 40`` Full HD TCL 40S6500S Android OS 2 HDMI 1 USB Wi-Fi;3149.99;0.0;Casas Bahia;TV;Não 4k
2390;Smart TV LED 32 Polegadas Samsung LH32BETBLGGXZD 2HDMI 1USB Preto Bivolt;3929.99;0.0;Casas Bahia;TV;Não 4k
2394;Smart TV Samsung 43 Polegadas Full HD HDR UN43T5300AGXZD;3799.9;0.0;Casas Bahia;TV;Não 4k
2396;"Smart TV Led HQ Screen HQSTV32NKH 32""";3199.99;0.0;Casas Bahia;TV;Não 4k
2398;"Smart TV LED 39"" Philco PTV39G60S HD LCD com Wi-Fi, 1 USB, 1 HDMI, 60Hz";7189.99;0.0;Casas Bahia;TV;Não 4k
2399;"Smart TV LED 43"" LG 43LM6370PSB, FHD, Wi-Fi, Bluetooth, com 1 USB, 2 HDMI, 60Hz";2087.9;0.0;Casas Bahia;TV;Não 4k
2401;Smart TV 43” Philco LED FHD PTV43E10N5SF Wifi Sistema Dolby Audio com Conversor Digital Integrado e Midia Cast 2 HDMI 2 USB;2929.0;0.0;Casas Bahia;TV;Não 4k
2402;"Smart TV Samsung 75"" Neo QLED 8K 75QN800A Ultrafina Mini Led Processador IA Som em Movimento Plus";1799.9;0.0;Casas Bahia;TV;Não 4k
2403;Smart Tv 43 Polegadas Aoc Led HD Roku 43s5195/78g;4699.9;0.0;Casas Bahia;TV;Não 4k
2407;"Smart TV LED 40"" Semp 40S6500FS LCD Full HD com 1 USB, 2 HDMI, Android, Bluetooth, 60Hz";4179.0;0.0;Casas Bahia;TV;Não 4k
2408;Smart TV LED 32 Polegadas HD HDR ThinQ Ai LG;4618.9;0.0;Casas Bahia;TV;Não 4k
2410;"Smart TV 32"" Panasonic TC32FS500B USB HDMI Wi-Fi";2618.1;0.0;Casas Bahia;TV;Não 4k
2412;Smart TV Philco 32” PTV32N5SE10H D-LED Netflix Bivolt;4599.93;0.0;Casas Bahia;TV;Não 4k
2413;Smart Tv 58 Polegadas Full HD PTV58G70RCBL Roku Philco;3299.9;0.0;Casas Bahia;TV;Não 4k
2423;Smart Tv 24Tl520s Lg 24``;2299.9;0.0;Casas Bahia;TV;Não 4k
2424;Smart TV AOC 32 Polegadas Roku TV LED 32S5195/78 com Wifi Integrado Roku Mobile Netflix Entradas HDMI e USB;8169.0;0.0;Casas Bahia;TV;Não 4k
3210;Smart TV 32” HD LED TCL S615 VA 60Hz;1398.0;4.0;Magazine Luiza;TV;Não 4k
3213;Smart TV HD LED 32” Samsung 32T4300A;1519.05;204.0;Magazine Luiza;TV;Não 4k
3216;Smart TV LED PRO 32'' HD LG 32LM 621 3 HDMI 2 USB Wi-fi Conversor Digital;1385.1;937.0;Magazine Luiza;TV;Não 4k
3218;Smart TV LED 43” TCL 43S6500 Full HD;1999.0;348.0;Magazine Luiza;TV;Não 4k
3221;Smart TV Full HD LED 43” Samsung 43T5300A;2099.0;149.0;Magazine Luiza;TV;Não 4k
3222;"Smart TV LED 32"" HD HQ HQSTV32NP Netflix Youtube 2 HDMI 2 USB Wi-Fi";1459.0;169.0;Magazine Luiza;TV;Não 4k
3223;Smart TV Full HD LED 43” AOC 43S5195/78G;1999.0;166.0;Magazine Luiza;TV;Não 4k
3224;Smart TV LED PRO 43'' Full HD LG 43LM 631 3 HDMI 2 USB Wi-fi Conversor Digital;1934.1;580.0;Magazine Luiza;TV;Não 4k
3227;Smart TV 32” HD LED LG 32LM627BPSB 60Hz;1614.05;2.0;Magazine Luiza;TV;Não 4k
3228;Smart TV 43” Full HD LED LG 43LM6370PSB 60Hz;2374.05;0.0;Magazine Luiza;TV;Não 4k
3229;Smart TV HD LED 32” AOC 32S5195/78G;1499.0;126.0;Magazine Luiza;TV;Não 4k
3230;Smart TV 40” LED Full HD Samsung UN40T5300AGXZD;1899.05;0.0;Magazine Luiza;TV;Não 4k
3232;Smart TV LED 32'' HD Panasonic 32FS500B 2 HDMI 2 USB Wi-Fi Conversor Digital;1349.1;186.0;Magazine Luiza;TV;Não 4k
3234;"Smart TV Monitor LG 24"" LED Wi-Fi webOS 3.5 DTV Time Machine Ready Bivolt 24TL520S";1079.1;193.0;Magazine Luiza;TV;Não 4k
3235;Smart TV LED 40” TCL 40S6500 Full HD Android;1899.05;445.0;Magazine Luiza;TV;Não 4k
3237;Smart TV UHD D-LED 55” Britania BTV55Q20N5SBL;3039.05;0.0;Magazine Luiza;TV;Não 4k
3239;Smart TV 40” Full HD LED TCL S615 VA 60Hz;1698.6;0.0;Magazine Luiza;TV;Não 4k
3241;Smart TV Full HD D-LED 42” Britania BTV42G70N5CF;1896.0;0.0;Magazine Luiza;TV;Não 4k
3244;"Smart TV LED 40"" Full HD Samsung 40T5300 2 HDMI USB";1862.1;2.0;Magazine Luiza;TV;Não 4k
3246;"Smart TV LED 32"" Samsung LH32BETBLGGXZD";1432.25;21.0;Magazine Luiza;TV;Não 4k
3248;"Smart TV LED 32"" HD Philco PTV32D10N5SKH 2 HDMI 2 USB Wi-Fi Integrado";1331.1;0.0;Magazine Luiza;TV;Não 4k
3249;Smart TV LED 39 Britânia BTV39G60N5CH Wifi Integrado Processador Quad Core 2 HDMI 1 USB;1449.0;0.0;Magazine Luiza;TV;Não 4k
3251;Smart TV Multilaser 32 HD LCD Wi-Fi USB HDMI Com conversor Digital - TL031;1169.1;0.0;Magazine Luiza;TV;Não 4k
3252;Smart Tv Led 43 Polegadas Full Hd Aoc Roku com Wi-Fi Entradas HDMI e USB;1799.91;5.0;Magazine Luiza;TV;Não 4k
3258;Smart TV AOC Roku LED 32 32S5195/78 Wi-fi Miracast HDMI USB;1322.91;0.0;Magazine Luiza;TV;Não 4k
3260;Smart TV 39” HD D-LED Philco PTV39G65N5CH;2099.0;0.0;Magazine Luiza;TV;Não 4k
3262;"Smart Tv Led Crystal UHD 50"" Samsung LH50BEAHVGGXZD";2621.05;0.0;Magazine Luiza;TV;Não 4k
3264;"Smart Tv Led Crystal UHD 50"" Samsung LH50BEAHVGGXZD";2621.05;0.0;Magazine Luiza;TV;Não 4k
3266;"Smart Tv Led Crystal UHD 65"" Samsung LH65BEAHVGGXZD";3688.15;1.0;Magazine Luiza;TV;Não 4k
3267;"Smart TV 43"" Full HD Multilaser TL024 Wi-Fi 3 HDMI 2 USB Bivolt";1799.1;4.0;Magazine Luiza;TV;Não 4k
3268;Smart TV Multilaser 43 LED Full HD HDMI USB Com Conversor Digital TL024;1601.1;0.0;Magazine Luiza;TV;Não 4k
3269;"Smart TV LED LG 24"" Monitor Wi-Fi Webos 3.5 DTV Machine Ready";1063.05;5.0;Magazine Luiza;TV;Não 4k
3271;Smart TV HD 39” Philco PTV39G60S Wi-Fi;1899.05;19.0;Magazine Luiza;TV;Não 4k
3276;Smart TV LED 40 Samsung T5300, 2 HDMI, 1 USB, Wi-Fi Integrado;1899.0;0.0;Magazine Luiza;TV;Não 4k
3278;"Smart TV LED 32"" Samsung LH32BETBLGGXZD HD 2 HDMI USB Wifi";1430.1;280.0;Magazine Luiza;TV;Não 4k
3282;Smart TV UHD D-LED 50” Philco PTV50G71AGBLS;2496.0;3.0;Magazine Luiza;TV;Não 4k
3283;"Smart TV LED 40"" Full HD Panasonic TC-40FS500B 2 HDMI 2 USB WiFi";1709.1;52.0;Magazine Luiza;TV;Não 4k
3284;"Smart TV LED 32"" AOC ROKU S5195/78G, HD HDMI USB e Wi-Fi Integrado";1349.91;0.0;Magazine Luiza;TV;Não 4k
3285;"Samsung Smart TV Tizen HD T4300, 2020, HDR 32""";1779.0;8.0;Magazine Luiza;TV;Não 4k
3286;"Smart TV LED 32"" AOC 32S5195/78G com Wi-Fi, 1 USB, 3 HDMI, com Botão Netflix/Youtube e 60Hz";1329.05;9.0;Magazine Luiza;TV;Não 4k
3288;"Smart TV LED 32"" TCL 32S615 HD com Wi-Fi, 1 USB, 2 HDMI,Bluetooth, Android, controle de Voz, 60Hz";1424.05;0.0;Magazine Luiza;TV;Não 4k
3289;Smart TV Philips 43'' PHG682578 HD sem Bordas HDR Plus 3 HDMI 2 USB Wifi Miracast Preta;2087.05;0.0;Magazine Luiza;TV;Não 4k
3292;"Smart TV LED 40"" Full HD Philco PTV40G60SNBL com Midiacast 3 HDMI 2 USB";1709.1;6.0;Magazine Luiza;TV;Não 4k
3293;Smart TV LED 40 Samsung T5300, 2 HDMI, 1 USB, Wi-Fi Integrado;1899.0;0.0;Magazine Luiza;TV;Não 4k
3295;"Smart TV LED 43"" Full HD Philco PTV43E10N5SF com Midiacast 2 HDMI 2 USB";1781.1;1.0;Magazine Luiza;TV;Não 4k
3296;Smart TV Philco 40” PTV40G71AGBL LED Android;1899.9;0.0;Magazine Luiza;TV;Não 4k
3297;Smart TV LG LED 43 Polegadas Full HD WiFi WebOS Quad Core AI ThinQ 43LM6370PSB;1970.67;0.0;Magazine Luiza;TV;Não 4k
3299;"Smart Tv Led Crystal UHD 50"" Samsung LH50BEAHVGGXZD";2591.65;0.0;Magazine Luiza;TV;Não 4k
3301;"Smart TV LED 43"" AOC 43S5195/78G com Wi-Fi, 1 USB, 3 HDMI, com Botão Netflix/Youtube e 60Hz";1899.05;14.0;Magazine Luiza;TV;Não 4k
3304;Smart TV AOC 43 42S5195 78G Roku LED Full HD;2045.48;1.0;Magazine Luiza;TV;Não 4k
3305;Smart TV UHD D-LED 86” PTV86P50AGSG Android;15722.41;0.0;Magazine Luiza;TV;Não 4k
3310;Smart TV 43 LG 43LM631C0SB;2209.15;9.0;Magazine Luiza;TV;Não 4k
3313;Smart TV 32 AOC Led Wifi Hd Hdmi 32s5195;1483.35;1.0;Magazine Luiza;TV;Não 4k
3314;"Smart TV LED 43"" Full HD Samsung LH43BET com HDR, Sistema Operacional Tizen, Wi-Fi, Dolby Digital Plus, HDMI e USB";2039.15;8.0;Magazine Luiza;TV;Não 4k
3317;Smart TV LED 32 Polegadas Samsung HD Wifi HDR para Brilho e Contraste Plataforma Tizen 2 HDMI 1 USB;1699.0;0.0;Magazine Luiza;TV;Não 4k
3320;"Smart Tv Led Crystal UHD 65"" Samsung LH65BEAHVGGXZD";3694.55;0.0;Magazine Luiza;TV;Não 4k
3321;Smart Tv AOC Led 43 Wifi Full Hd Usb Hdmi 43s5195;1789.32;0.0;Magazine Luiza;TV;Não 4k
3322;"Smart TV LED 32"" HD TCL 32S6500S 2 HDMI 1 USB Android OS Wi-Fi";1412.1;87.0;Magazine Luiza;TV;Não 4k
3327;Smart TV LED 32 Polegadas Samsung LH32BETBLGGXZD 2HDMI 1USB Preto Bivolt;1466.1;2.0;Magazine Luiza;TV;Não 4k
3329;Smart TV 8K QLED 75” Samsung 75Q800TA;13299.05;1.0;Magazine Luiza;TV;Não 4k
3330;"Monitor Smart TV LED 24"" LG 24TL520S HD 2 HDMI 1 USB WiFi";1052.1;312.0;Magazine Luiza;TV;Não 4k
3331;Smart TV Monitor LG 24 Polegadas LED Wi-Fi webOS 3.5 DTV Time Machine;1079.1;104.0;Magazine Luiza;TV;Não 4k
3332;Smart TV HD D-LED 39” Britânia BTV39G60N5CH;1799.0;2.0;Magazine Luiza;TV;Não 4k
3333;TV Multilaser 32 HD Smart Led Wi-Fi USB HDMI c/Conversor Digital TL020;1322.1;12.0;Magazine Luiza;TV;Não 4k
3335;Smart TV UHD E-LED 82” Philco PTV82K90AGIB;8549.05;0.0;Magazine Luiza;TV;Não 4k
3336;Smart TV LED Panasonic 32 Polegadas TC-32FS500B;1646.91;1.0;Magazine Luiza;TV;Não 4k
3340;"Smart TV Philco 40"" PTV40G60SNBL LED";1999.9;1.0;Magazine Luiza;TV;Não 4k
3343;Smart TV 85” 8K NEO QLED Mini Led Samsung 85QN900A;79999.0;0.0;Magazine Luiza;TV;Não 4k
3350;Smart TV 75” 8K NEO QLED Mini Led Samsung 75QN800A;19949.05;0.0;Magazine Luiza;TV;Não 4k
3351;Smart TV Samsung 32 HD Wi-Fi HDMI USB LH32BETBLGGXZD;1574.1;3.0;Magazine Luiza;TV;Não 4k
3352;"Smart TV AOC Roku TV LED 32"" 32S5195/78 com Wi-fi, Milhares de Apps, App Roku Mobile, Miracast, Entradas HDMI e USB";1619.91;2.0;Magazine Luiza;TV;Não 4k
3354;Smart TV Ultra HD 8K Neo QLED 85” Samsung Neo;49019.91;3.0;Magazine Luiza;TV;Não 4k
3358;"Smart Tv Lg 43"" Led  Wi-Fi Quad Core FullHd Hdmi Usb - 43lm631c0sb";2123.91;1.0;Magazine Luiza;TV;Não 4k
3361;Smart TV 40” Full HD LED Philco PTV40G70N5CBLF;1899.05;0.0;Magazine Luiza;TV;Não 4k
3362;Smart TV 32” HD LED TCL S615 VA 60Hz - Android Wi-Fi e Bluetooth Google Assistente 2 HDMI;1376.55;0.0;Magazine Luiza;TV;Não 4k
3363;Smart Tv Philco 32 Polegadas HD Ptv32d10n5skh;1424.05;0.0;Magazine Luiza;TV;Não 4k
3364;"Samsung Smart TV Tizen FHD 2020 T5300 40"", HDR";2170.27;0.0;Magazine Luiza;TV;Não 4k
