descricao;preco;avaliacao;quantidade_avaliacoes;URL
Geladeira Refrigerador Consul 275 litros 2 Portas Frost Free Classe A CRM35NBANA;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-275-litros-2-portas-frost-free-classe-a-crm35nbana/p/5372007/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas Side By Side BRS62CR 560L Inox 110V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-side-by-side-brs62cr-560l-inox-110v/p/cgj9018a8a/ed/grsb/
Geladeira/Refrigerador Panasonic Frost Free  - Duplex 387L re generation NR-BT40BD1W Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-duplex-387l-re-generation-nr-bt40bd1w-branco/p/af5cdabc5b/ed/refr/
Geladeira/Refrigerador Electrolux Cycle Defrost 2 Portas DC44 362 Litros Branco 220V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-cycle-defrost-2-portas-dc44-362-litros-branco-220v/p/6732717/ed/refr/
Geladeira Refrigerador Samsung RL4353 Frost Free 2 Portas Bottom Freezer 435 Litros;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-rl4353-frost-free-2-portas-bottom-freezer-435-litros/p/adagh09cb8/ed/refr/
Geladeira/Refrigerador Panasonic 2 Portas Frost Free NR-BB53GV3B 425 Litros Preto;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-2-portas-frost-free-nr-bb53gv3b-425-litros-preto/p/6302219/ed/refr/
Geladeira/Refrigerador MultiDoor Inverter Frost Free 538 Litros Electrolux DM85X Inox 220V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-multidoor-inverter-frost-free-538-litros-electrolux-dm85x-inox-220v/p/bgd30bfea9/ed/refr/
Geladeira/Refrigerador Samsung 602 Litros RS65R5691M9 com Flexzone 3 Portas Frost Free Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-602-litros-rs65r5691m9-com-flexzone-3-portas-frost-free-inox/p/kkhc8jc6j9/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas DFX42 370 Litros Inox 220V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-dfx42-370-litros-inox-220v/p/ha4935453f/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR-BT42BV1 387 Litros Aço Escovado;;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt42bv1-387-litros-aco-escovado/p/ec5c56ff99/ed/refr/
Geladeira / Refrigerador Samsung Inox Side by Side 765L Dispenser de Água Food Show Case RH77H90507H;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-inox-side-by-side-765l-dispenser-de-agua-food-show-case-rh77h90507h/p/5084825/ed/grsb/
Geladeira Refrigerador Electrolux Side by Side 2 Portas 504L SS72X Frost Free 127V Cinza;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-side-by-side-2-portas-504l-ss72x-frost-free-127v-cinza/p/5815829/ed/grsb/
Geladeira/Refrigerador 2 Portas Frost Free NR-BB53PV3XA 425 Litros Aço Escovado - Panasonic;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-2-portas-frost-free-nr-bb53pv3xa-425-litros-aco-escovado-panasonic/p/6305363/ed/refr/
Geladeira Refrigerador Electrolux 310 Litros Frost Free Duplex com Painel Blue Touch DFN39;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-310-litros-frost-free-duplex-com-painel-blue-touch-dfn39/p/5978994/ed/refr/
Geladeira Refrigerador Consul 437 Litros 2 Portas Frost Free Horta em Casa - CRM55AKBNA;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-437-litros-2-portas-frost-free-horta-em-casa-crm55akbna/p/7617859/ed/refr/
Geladeira Refrigerador Brastemp 403 Litros Ative 2 Portas Frost Free Evox BRM48NKANA;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-403-litros-ative-2-portas-frost-free-evox-brm48nkana/p/7523541/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Top Freezer DF56 474 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-top-freezer-df56-474-litros-branco/p/hhg5533h93/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Top Freezer TF56 474 Litros Branca;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-top-freezer-tf56-474-litros-branca/p/jc6dk82aae/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR BT47BD2XA 435 Litros Aço Escovado;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt47bd2xa-435-litros-aco-escovado/p/6808631/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR BT40BD1 387 Litros Aço Escovado;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt40bd1-387-litros-aco-escovado/p/6129934/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 3 Portas Side By Side Inverse BRO80 540 Litros Platinum;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-3-portas-side-by-side-inverse-bro80-540-litros-platinum/p/dgc3ge87a4/ed/rinv/
Geladeira/Refrigerador Philco Side by Side PRF520DI, Frost Free, 2 Portas, 520 Litros, Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-side-by-side-prf520di-frost-free-2-portas-520-litros-inox/p/fdk7a22kfc/ed/grsb/
Geladeira Refrigerador Brastemp 540 Litros 3 Portas Frost Free Syde Inverse Classe A Bro80Akana;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-540-litros-3-portas-frost-free-syde-inverse-classe-a-bro80akana/p/7678026/ed/refr/
Refrigerador Geladeira Brastemp Duplex  Frost Free  462l 127v Inox Com Turbo Control Brm56ak;;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-brastemp-duplex-frost-free-462l-127v-inox-com-turbo-control-brm56ak/p/aahc06bj76/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas IF55 431 Litros Tecnologia Inverter Platinum;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-if55-431-litros-tecnologia-inverter-platinum/p/kd27ebb762/ed/refr/
Geladeira / Refrigerador Frost Free Duplex Samsung Twin Cooling Plus, 453 Litros, Inox - RT46K62;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-samsung-twin-cooling-plus-453-litros-inox-rt46k62/p/beg1k5dbgf/ed/refr/
Geladeira/Refrigerador 2 Portas Frost Free NR-BB53PV3XA 425 Litros Aço Escovado - Panasonic;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-2-portas-frost-free-nr-bb53pv3xa-425-litros-aco-escovado-panasonic/p/6694956/ed/refr/
Geladeira / Refrigerador Frost Free Duplex Samsung Twin Cooling Plus, 453 Litros, Inox - RT46K62;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-samsung-twin-cooling-plus-453-litros-inox-rt46k62/p/jcg9k6j3a6/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR BT40BD1 387 Litros Aço Escovado;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt40bd1-387-litros-aco-escovado/p/ca9hk19k11/ed/refr/
Geladeira Refrigerador Electrolux 310 Litros Frost Free Duplex com Painel Blue Touch DFN39;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-310-litros-frost-free-duplex-com-painel-blue-touch-dfn39/p/5580069/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Bottom Freezer DB53X 454 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-bottom-freezer-db53x-454-litros-inox/p/jb9g7063ah/ed/refr/
Geladeira Refrigerador Electrolux 310 Litros Frost Free Duplex com Painel Blue Touch DFN39;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-310-litros-frost-free-duplex-com-painel-blue-touch-dfn39/p/6876625/ed/refr/
Geladeira Refrigerador Electrolux 310 Litros Frost Free Duplex com Painel Blue Touch DFN39;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-310-litros-frost-free-duplex-com-painel-blue-touch-dfn39/p/7769010/ed/refr/
Geladeira Refrigerador Consul 437 Litros 2 Portas Frost Free Horta em Casa - CRM55ABANA;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-437-litros-2-portas-frost-free-horta-em-casa-crm55abana/p/7746799/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas BRM56AK com Turbo Control 462 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-brm56ak-com-turbo-control-462-litros-inox/p/ac824khj93/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Econavi NR-BT51PV3 435 Litros Aço Escovado;;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-econavi-nr-bt51pv3-435-litros-aco-escovado/p/jg19472bfg/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Top Freezer DF56S 474 Litros Platinum;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-top-freezer-df56s-474-litros-platinum/p/cgc8474595/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas IF55 431 Litros Tecnologia Inverter Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-if55-431-litros-tecnologia-inverter-branco/p/gde7b548f4/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RT38K5530S8/AZ RT5000K 384 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rt38k5530s8-az-rt5000k-384-litros-inox/p/kbggd1c901/ed/refr/
Geladeira/Refrigerador Philco Inverse Plus PFR500I, Frost Free, 4 Portas, 482 Litros, Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-inverse-plus-pfr500i-frost-free-4-portas-482-litros-inox/p/fgfh9afahg/ed/refr/
Geladeira Electrolux RFE39 Frost Free 323L;2159.91;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-rfe39-frost-free-323l/p/ea054h7hff/ed/refr/
Geladeira Frost Free Top Freezer 382L com Dispenser de Água Electrolux (TW42S) 220V;2929.94;5;1;https://www.magazineluiza.com.br/geladeira-frost-free-top-freezer-382l-com-dispenser-de-agua-electrolux-tw42s-220v/p/cbb31gjgba/ed/refr/
Geladeira Frost Free Continental 472L Inox TC56S;3629.0;5;1;https://www.magazineluiza.com.br/geladeira-frost-free-continental-472l-inox-tc56s/p/ccc3e2d864/ed/refr/
Refrigerador Electrolux Cycle Defrost 2 Portas 260 Litros DC35A 220V;1711.53;5;0;https://www.magazineluiza.com.br/refrigerador-electrolux-cycle-defrost-2-portas-260-litros-dc35a-220v/p/abkff96f0j/ed/ref2/
Geladeira Consul CRM43 Frost Free 386L;3059.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-crm43-frost-free-386l/p/gb2a11e588/ed/refr/
Geladeira 382L Electrolux TW42S Inox 127V;3560.13;5;0;https://www.magazineluiza.com.br/geladeira-382l-electrolux-tw42s-inox-127v/p/jjf27kj7hc/ed/refr/
Geladeira CRM56HB Frost Free Duplex 450 Litros Com Espaço Flex Consul;3198.0;5;0;https://www.magazineluiza.com.br/geladeira-crm56hb-frost-free-duplex-450-litros-com-espaco-flex-consul/p/gc82589b12/ed/refr/
Geladeira Consul 334 litros Cycle Defrost Duplex com Freezer Supercapacidade 110V 110V;1889.1;5;0;https://www.magazineluiza.com.br/geladeira-consul-334-litros-cycle-defrost-duplex-com-freezer-supercapacidade-110v-110v/p/djbh2h3caa/ed/refr/
Geladeira Electrolux TF55 TOP Frost free 431L;3012.3;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-tf55-top-frost-free-431l/p/jjbfbg8a3j/ed/refr/
Refrigerador Electrolux 260 Litros Dc35a;1728.05;5;0;https://www.magazineluiza.com.br/refrigerador-electrolux-260-litros-dc35a/p/dd7edcgfhd/ed/refr/
Refrigerador Electrolux Cycle Defrost 260L Branco 220v - DC35A;1967.02;5;2;https://www.magazineluiza.com.br/refrigerador-electrolux-cycle-defrost-260l-branco-220v-dc35a/p/hcg4h2f844/ed/refr/
Geladeira Electrolux TF55S TOP 2 Portas Frost Free Platinum 431L;3959.91;1;2;https://www.magazineluiza.com.br/geladeira-electrolux-tf55s-top-2-portas-frost-free-platinum-431l/p/cj89fk6f2g/ed/refr/
Geladeira Consul Frost Free Duplex 397 litros CRE44 CRE44ABBNA;3682.39;5;2;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-397-litros-cre44-cre44abbna/p/fad0fcdb6b/ed/rinv/
Geladeira Brastemp Frost Free Inverse 460 litros cor Inox com Freeze Control Advanced;7739.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-460-litros-cor-inox-com-freeze-control-advanced/p/7531317/ed/rinv/
Geladeira Brastemp Frost Free Duplex 375 litros com Compartimento Extrafrio - BRM44HK;3389.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-duplex-375-litros-com-compartimento-extrafrio-brm44hk/p/5141358/ed/refr/
Refrigerador Electrolux 431 Litros TF55 Branco  127 Volts;2914.65;4;9;https://www.magazineluiza.com.br/refrigerador-electrolux-431-litros-tf55-branco-127-volts/p/ec7a134ef7/ed/refr/
Geladeira Electrolux French Door Pro Series 538L Preta 110V 02607FBA135;15839.1;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-french-door-pro-series-538l-preta-110v-02607fba135-consul/p/ke66f21406/ed/refr/
Geladeira Electrolux DM84X 3 Portas Frost Free 579L;6749.91;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-dm84x-3-portas-frost-free-579l/p/bbcjhk403h/ed/grfd/
Geladeira Duplex Frost Free Brastemp 375L BRM45HB;3149.91;5;0;https://www.magazineluiza.com.br/geladeira-duplex-frost-free-brastemp-375l-brm45hb/p/fhc3f87a0c/ed/refr/
Geladeira Consul CRM50HK Frost Free 410L;3419.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-crm50hk-frost-free-410l/p/agbaajdcd0/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas IF55 431 Litros Tecnologia Inverter Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-if55-431-litros-tecnologia-inverter-branco/p/gde7b548f4/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RT38K5530S8/AZ RT5000K 384 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rt38k5530s8-az-rt5000k-384-litros-inox/p/kbggd1c901/ed/refr/
Geladeira/Refrigerador Philco Inverse Plus PFR500I, Frost Free, 4 Portas, 482 Litros, Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-inverse-plus-pfr500i-frost-free-4-portas-482-litros-inox/p/fgfh9afahg/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free Multi Door 3 Portas DM84X 579 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-multi-door-3-portas-dm84x-579-litros-inox/p/fa9j39a0b0/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Top Freezer DF56 474 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-top-freezer-df56-474-litros-branco/p/fhc2fbffeg/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Bottom Freezer DB84 598 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-bottom-freezer-db84-598-litros-branco/p/cbcjeakadj/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Econavi NR-BT51PV3 435 Litros Aço Escovado;;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-econavi-nr-bt51pv3-435-litros-aco-escovado/p/jg19472bfg/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas Inverse BRE57AK com Turbo Ice 443 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-inverse-bre57ak-com-turbo-ice-443-litros-inox/p/db8kdh8540/ed/rinv/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas Inverse BRE57AK com Turbo Ice 443 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-inverse-bre57ak-com-turbo-ice-443-litros-inox/p/5244846/ed/rinv/
Geladeira Refrigerador Panasonic 435 Litros 2 Portas Frost Free Classe A - NR-BT47BD2W;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-435-litros-2-portas-frost-free-classe-a-nr-bt47bd2w-panasonic-linha-branca/p/7425125/ed/refr/
Refrigerador/geladeira bb53 gv3bb black bottom freezer duplex frost free com 425 litros - panasonic;;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-bb53-gv3bb-black-bottom-freezer-duplex-frost-free-com-425-litros-panasonic/p/kh0822kcac/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Bottom Freezer DB84X 598 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-bottom-freezer-db84x-598-litros-inox/p/ck1fcjc30f/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RS65R5411M9 617 Litros Side By Side Inox Look;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rs65r5411m9-617-litros-side-by-side-inox-look/p/cechd6he60/ed/grsb/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas IF55 431 Litros Tecnologia Inverter Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-if55-431-litros-tecnologia-inverter-branco/p/hj8h57704d/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RT38K5530S8/AZ RT5000K 384 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rt38k5530s8-az-rt5000k-384-litros-inox/p/kb7eehaab6/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Econavi NR-BT50BD3 435 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-econavi-nr-bt50bd3-435-litros-branco/p/hee7da35h1/ed/refr/
Geladeira Refrigerador Panasonic 435 Litros 2 Portas Frost Free Classe A - NR-BT47BD2W;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-435-litros-2-portas-frost-free-classe-a-nr-bt47bd2w-panasonic-linha-branca/p/7623745/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RS65R5411M9 617 Litros Side By Side Inox Look;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rs65r5411m9-617-litros-side-by-side-inox-look/p/deg8ke581b/ed/grsb/
Geladeira / Refrigerador Frost Free Duplex Samsung Twin Cooling Plus, 453 Litros, Inox - RT6000K;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-samsung-twin-cooling-plus-453-litros-inox-rt6000k/p/fh8f91c7ac/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR BT47 435 Litros Branco 220V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt47-435-litros-branco-220v/p/hd7cf54g7b/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas BRM56AK com Turbo Control 462 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-brm56ak-com-turbo-control-462-litros-inox/p/cg51d29c83/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas BRM56AB com Turbo Control 462 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-brm56ab-com-turbo-control-462-litros-branco/p/jbe4c5b16a/ed/refr/
Refrigerador / Geladeira Brastemp Frost Free Duplex 400 litros com Freeze Control 2 Portas BRM54;;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-brastemp-frost-free-duplex-400-litros-com-freeze-control-2-portas-brm54/p/hfb026699a/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR BT47 435 Litros Aço Escovado 220V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt47-435-litros-aco-escovado-220v/p/5416368/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RT46K6261BS/AZ 453 Litros Preto Inox 110V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rt46k6261bs-az-453-litros-preto-inox-110v/p/hdhe57acc7/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 3 Portas French Door RF62HERS1/AZ 441 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-3-portas-french-door-rf62hers1-az-441-litros-inox/p/fb332f98jj/ed/refr/
Geladeira/Refrigerador Electrolux Frost Free 2 Portas Bottom Freezer DB84 598 Litros Branco 220V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-bottom-freezer-db84-598-litros-branco-220v/p/fha23gkeke/ed/refr/
Refrigerador / Geladeira Brastemp Frost Free Duplex 400 litros com Freeze Control 2 Portas BRM54;;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-brastemp-frost-free-duplex-400-litros-com-freeze-control-2-portas-brm54/p/5092993/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free 2 Portas BRM56AB com Turbo Control 462 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-2-portas-brm56ab-com-turbo-control-462-litros-branco/p/eh85ca49a6/ed/refr/
Geladeira Refrigerador Electrolux DFN39 Frost Free 310 Litros Duplex com Painel Blue Touch - Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-dfn39-frost-free-310-litros-duplex-com-painel-blue-touch-branco/p/7123797/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Inverter Econavi NR BT54PV1WA 483 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-inverter-econavi-nr-bt54pv1wa-483-litros-branco/p/dc26dff94b/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 3 Portas French Door RF62HERS1/AZ 441 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-3-portas-french-door-rf62hers1-az-441-litros-inox/p/fee88bfg43/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RT46K6341WW Twin Cooling Plus 453 Litros Branco;;5;3;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rt46k6341ww-twin-cooling-plus-453-litros-branco/p/jg94d21ha9/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas RT46K6361SL Twin Cooling Plus 453 Litros Inox;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-rt46k6361sl-twin-cooling-plus-453-litros-inox/p/6112573/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR-BB53 425 litros Tecnologia Inverter Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bb53-425-litros-tecnologia-inverter-branco/p/hde2b6f7bc/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Inverter Econavi NR BT49PV2W 435 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-inverter-econavi-nr-bt49pv2w-435-litros-branco/p/cgh899kk70/ed/refr/
Geladeira/Refrigerador Samsung Frost Free 2 Portas Bottom Freezer RL43 435 Litros Inox 110V;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-2-portas-bottom-freezer-rl43-435-litros-inox-110v/p/6432387/ed/refr/
Geladeira Refrigerador Panasonic Frost Free 2 Portas NR BT42 387L Inverter Aço Escovado 220v;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bt42-387l-inverter-aco-escovado-220v/p/eee10080a4/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Inverter Econavi NR BT55 483 Litros Branco;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-inverter-econavi-nr-bt55-483-litros-branco/p/gg9f30k72d/ed/refr/
Geladeira Brastemp Frost Free com Freeze Control  BRM54HB 400L;2969.91;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-com-freeze-control-brm54hb-400l/p/gddhgfce51/ed/refr/
Geladeira Panasonic Frost Free 387L Duplex 2 Portas Regeneration;2499.0;5;0;https://www.magazineluiza.com.br/geladeira-panasonic-frost-free-387l-duplex-2-portas-regeneration/p/ka066cd156/ed/refr/
Geladeira Consul Frost Free Duplex 397 litros Evox com Freezer embaixo;3776.73;5;0;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-397-litros-evox-com-freezer-embaixo/p/dfek3k1kek/ed/rinv/
Geladeira Brastemp Frost Free Inverse 460 litros cor Inox com Freeze Control Advanced;7739.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-460-litros-cor-inox-com-freeze-control-advanced/p/7531317/ed/rinv/
Geladeira Continetal Automática Frost Free 2 Portas TC44 394 Litros;2599.0;5;0;https://www.magazineluiza.com.br/geladeira-continetal-automatica-frost-free-2-portas-tc44-394-litros-continental/p/ch5d9ghaaj/ed/refr/
Refrigerador Electrolux 431 Litros TF55 Branco  127 Volts;2914.65;4;9;https://www.magazineluiza.com.br/refrigerador-electrolux-431-litros-tf55-branco-127-volts/p/ec7a134ef7/ed/refr/
Geladeira Panasonic 2 Portas Frost Free 483L NR-BT55 Branca;3739.0;5;2;https://www.magazineluiza.com.br/geladeira-panasonic-2-portas-frost-free-483l-nr-bt55-branca/p/jfed66f687/ed/refr/
Refrigerador Philco 437 Litros Side By Side Eco Inverter Inox PRF533I  127 Volts;3908.3;5;0;https://www.magazineluiza.com.br/refrigerador-philco-437-litros-side-by-side-eco-inverter-inox-prf533i-127-volts/p/efb9bj50cb/ed/refr/
Geladeira Electrolux DF44 402L;3239.91;5;1;https://www.magazineluiza.com.br/geladeira-electrolux-df44-402l/p/kca5d25d26/ed/refr/
Geladeira Frost Free Electrolux TF56 474 Litros Duplex Top Freezer Branca 110V;3077.1;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-tf56-474-litros-duplex-top-freezer-branca-110v/p/edjjad3d33/ed/refr/
Geladeira Consul CRM43 Frost Free Duplex com Prateleira Dobrável 386L;2609.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-crm43-frost-free-duplex-com-prateleira-dobravel-386l/p/fk1kk5f6e9/ed/refr/
