Descrição;Preço;TotalReviews;Loja;Categoria;Processador
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5-10210U 8GB (MX250 2GB) 256GB W10 15.6"" Prata";3699.99;12.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD Tela 15.6'' Cinza Chumbo NP550XDA-KF2BR;3689.0;38.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54-50BT Intel Core i5-10210U 8GB 512GB W10 15,6"" Prata";3889.0;21.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5-10210U 8GB (MX250 2GB) 256GB W10 15.6"" Prata";3699.99;12.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD Tela 15.6'' Cinza Chumbo NP550XDA-KF2BR;3689.0;38.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54-50BT Intel Core i5-10210U 8GB 512GB W10 15,6"" Prata";3889.0;21.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5-10210U 8GB (MX250 2GB) 256GB W10 15.6"" Prata";3699.99;12.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD Tela 15.6'' Cinza Chumbo NP550XDA-KF2BR;3689.0;38.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54-50BT Intel Core i5-10210U 8GB 512GB W10 15,6"" Prata";3889.0;21.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5-10210U 8GB (MX250 2GB) 256GB W10 15.6"" Prata";3699.99;12.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD Tela 15.6'' Cinza Chumbo NP550XDA-KF2BR;3689.0;38.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54-50BT Intel Core i5-10210U 8GB 512GB W10 15,6"" Prata";3889.0;21.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5-10210U 8GB (MX250 2GB) 256GB W10 15.6"" Prata";3699.99;12.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD Tela 15.6'' Cinza Chumbo NP550XDA-KF2BR;3689.0;38.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54-50BT Intel Core i5-10210U 8GB 512GB W10 15,6"" Prata";3889.0;21.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5-10210U 8GB (MX250 2GB) 256GB W10 15.6"" Prata";3699.99;12.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD Tela 15.6'' Cinza Chumbo NP550XDA-KF2BR;3689.0;38.0;Submarino;Notebook;i5
"Notebook Acer Aspire 5 A515-54-50BT Intel Core i5-10210U 8GB 512GB W10 15,6"" Prata";3889.0;21.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15.6"" Prata";3499.99;4.0;Submarino;Notebook;i5
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB (GeForce MX330 2GB) 256GB SSD W10 15.6"" Prata";4099.0;3.0;Submarino;Notebook;i5
Notebook Acer AN515-55-51D3 Intel Core i5-10300H 8GB (GeForce GTX 1650) 512GB SSD W10 15,6'' - Black;5499.99;2.0;Submarino;Notebook;i5
Notebook Acer Aspire Nitro 5 AN515-54-528V 9ª Intel Core i5 8GB (Geforce GTX1650 4GB) 1TB 128GB SSD 15.6 FHD W10 Preto;5389.0;7.0;Submarino;Notebook;i5
Notebook Asus X515JA-EJ592R Intel Core i5-1035G1 8GB 256GB SSD W10 Pro 15.6'' Cinza;4482.99;0.0;Submarino;Notebook;i5
Notebook Acer A515-54-53VN Intel Core i5-10210U 8GB 256GB SSD W10 15.6'' - Black;3579.99;0.0;Submarino;Notebook;i5
Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6'' Branco NP550XDA-KF4BR;3789.0;10.0;Submarino;Notebook;i5
Notebook Acer Aspire 5 A515-54-557C Intel Core i5 4GB 256GB SSD Linux 15.6'' Cinza;3349.99;0.0;Submarino;Notebook;i5
"Notebook Gamer Legion 5i i7-10750H 16GB 512GB SSD RTX2060 6GB W10 15.6"" Full HD WVA 82CF0002BR";9199.0;62.0;Amazon;Notebook;i7
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7, 8GB 256GB SSD Placa de Vídeo Intel® Iris Plus Windows 10 15.6"" Full HD, Prata";4547.72;472.0;Amazon;Notebook;i7
Samsung BookIntel® Core™ i7-1165G7, 11 Geração, Windows 10 Home, 8GB, 256 GB SSD, Intel® Iris® Xe, 15.6'' Full HD LED, 1.81kg*.;4200.0;36.0;Amazon;Notebook;i7
"Notebook Samsung Book X50 Intel Core i7-10510U 8GB 1TB MX110 2GB 15,6"" HD Windows 10 Home, Prata";5769.9;143.0;Amazon;Notebook;i7
"Notebook Dell Inspiron i15-3501-A80S 15.6"" HD 11ª Geração Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce";6199.0;7.0;Amazon;Notebook;i7
"Notebook Dell Inspiron i15-3501-A60P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 Preto";4794.66;8.0;Amazon;Notebook;i7
SAMSUNG Odyssey Notebook Gamer, Intel Core i7H, Windows 10, 16GB, 1TB+256GB SSD, GeForce GTX 1650 4GB, 15.6'' PLS Full HD LED, Odyssey Core i7, Prata;10199.0;5.0;Amazon;Notebook;i7
SAMSUNG Book X55 Intel Core i7-10510U, Windows 10 Home, 16GB, 1TB + 128GB SSD, Placa de Vídeo 2GB, 15.6'' HD LED, 1.95 kg, Prata;5969.0;39.0;Amazon;Notebook;i7
"Notebook Gamer Dell G15-i1100-M50PB 15.6"" FHD 11ª Ger Intel Core i7 16GB 512GB SSD NVIDIA RTX 3060 Windows 11 + Mochila";9979.0;0.0;Amazon;Notebook;i7
"Notebook LG gram, 1.190g, Intel Core i7-1165G7, 16GB LPDDR4X 4266MHz, SSD 256GB NVMe, Windows 10 Home, IPS FHD 16"", Preto, 16Z90P-G.BH71P1";8699.9;6.0;Amazon;Notebook;i7
Notebook Hp 256-g8, Core i7, 16gb, 256gb Ssd, Windows 10 Home - 4n0z6la;5499.0;0.0;Amazon;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5502-M40SB 15.6"" FHD 11ª G Intel Core i7 16GB 512GB SSD NVIDIA GeForce W10 + Mochila";7769.0;2.0;Amazon;Notebook;i7
"Notebook Gamer Dell G15-i1100-M50P 15.6"" FHD 11ª Geração Intel Core i7 16GB 512GB SSD NVIDIA RTX 3060 Windows 11";9699.0;0.0;Amazon;Notebook;i7
Notebook LG gram 15Z980-G.BH72P1 - Intel Core i7-8550U, 8GB, SSD 256GB, Windows 10 Home, 15.6´, Titânio;7641.38;24.0;Amazon;Notebook;i7
"Notebook Dell Inspiron i15-3501-A70S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10";4899.0;4.0;Amazon;Notebook;i7
"Kit Notebook 2 em 1 Dell Inspiron 5406 14"" Full HD Touch 11ª G Intel Core i7 8GB 256GB SSD Windows 10 Microsoft 365 McAfee";6939.0;0.0;Amazon;Notebook;i7
Notebook Acer 10º Ger I7 36gb 1tbssd+2tb Mx250 2gb 15,6 Fhd;7899.0;0.0;Amazon;Notebook;i7
"Notebook 2 em 1 Dell Inspiron i14-5406-A30S 14"" Full HD Touch 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 McAfee, Silver";6449.47;9.0;Amazon;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5402-M40S 14"" Full HD 11ª Ger. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";6699.0;0.0;Amazon;Notebook;i7
Notebook ASUS VivoBook 15 K513EQ-EJ207T INTEL CORE I7 1165G7 / NVIDIA MX350 / 16 GB / 512 GB SSD / Windows 10 Home / Black;8107.53;0.0;Amazon;Notebook;i7
"Notebook Ultrafino Dell Inspiron i15-5502-A30S 15.6"" Full HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce";7125.08;1.0;Amazon;Notebook;i7
Notebook Acer Intel Core I7-10510u 20gb 512ssd+1tb 15,6 Fhd;5749.0;0.0;Amazon;Notebook;i7
Notebook Acer Swift 3 SF314-57-767M Intel Core i7 16GB 512 GB SSD 14' Windows 10;6554.99;1.0;Amazon;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5502-M40S 15.6"" Full HD 11ª G. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";6899.0;9.0;Amazon;Notebook;i7
"Notebook Ultraportátil Dell Inspiron i13-5301-A30S 13.3"" Full HD 11ª geração Intel Core i7 8GB 512GB SSD+32GB Intel Optane Memory Win 10 Prata";6506.58;0.0;Amazon;Notebook;i7
Notebook Gamer Predator Helios 300 PH315-53-75N8 Intel Core i7 16GB 512GB SSD RTX 2060 15,6' Windows 10;10500.0;13.0;Amazon;Notebook;i7
"Notebook Dell Inspiron i15-3501-D60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux Prata";4400.7;1.0;Amazon;Notebook;i7
Notebook Vaio Core I7-1065g7 8gb 256 Ssd Tela 15,6 Fhd;5149.0;0.0;Amazon;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M70PB 15.6"" HD 11ª G Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 + Mochila";5639.0;0.0;Amazon;Notebook;i7
Notebook Acer 10º Ger I7 36gb 2tb Ssd Mx250 2gb 15,6 Fhd;8349.0;0.0;Amazon;Notebook;i7
Notebook Acer Aspire 5 A515-54-72ku i7 8gb 512gb Sdd 15,6';5639.99;2.0;Amazon;Notebook;i7
Notebook Lenovo I7-10750h 16gb 512 Ssd 1650 4gb 15,6 Fhd;7499.0;0.0;Amazon;Notebook;i7
Notebook Asus Vivobook X512fj-ej227t Intel Core I7 8ª Geração, Cinza - Windows 10;7093.0;7.0;Amazon;Notebook;i7
"Notebook Ultraportátil Dell Inspiron 5301-M30S 13.3"" Full HD 11ª G Intel Core i7 8GB 512GB SSD+32GB Intel Optane Win 10";6299.0;0.0;Amazon;Notebook;i7
Notebook Acer 10º Ger I7 36gb 1tb Ssd Mx250 2gb 15,6 Fhd;7349.0;1.0;Amazon;Notebook;i7
"Notebook Dell Inspiron 3583-MS90P 8ª geração Intel Core i7 8GB 256SSD 15.6"" Windows 10 Preto";4999.0;3.0;Amazon;Notebook;i7
"Notebook Gamer 2Am E550, Intel Core I7 9700, 8Gb, 256Gb Ssd, Nvi Geforce Gtx 1050 3Gb, Ips Full Hd 15.6"" - Windows 10 Home";6049.0;5.0;Amazon;Notebook;i7
"Notebook Lenovo Flex 5i i7-1065G7 8GB 256GB SSD Windows 10 14"" FHD WVA 81WS0004BR Grafite";7697.78;6.0;Amazon;Notebook;i7
"Notebook Dell Inspiron 3501-M70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";5999.0;1.0;Amazon;Notebook;i7
Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) Windows 10 FHD 15.6'' Cinza Chumbo NP550XDA-KS1BR;4422.82;32.0;Americanas;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5502-M40S 15.6"" Full HD 11ª G. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";5974.32;13.0;Americanas;Notebook;i7
"Notebook Dell Inspiron I15-3583-AS90P 8ª Intel Core I7 8GB 256GB SSD 15,6"" W10";4464.99;14.0;Americanas;Notebook;i7
"Notebook Lenovo Ultrafino Ideapad S145 8ª Intel Core I7 8GB (Geforce MX110 com 2GB) 1TB W10 15,6"" Prata";4999.0;159.0;Americanas;Notebook;i7
Notebook Samsung, Intel Core i7 10510U, 16GB, 1TB + 128GB ssd, Tela de 15,6, Prata, Book X55 - NP550XCJ-XS2BR;6236.01;2.0;Americanas;Notebook;i7
"Notebook 2 em 1 Dell Inspiron 5406-M30S 14"" Full HD Touch 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 McAfee";5579.1;11.0;Americanas;Notebook;i7
"Notebook Dell Inspiron I15-3583-AS90P 8ª Intel Core I7 8GB 256GB SSD 15,6"" W10 + Mochila Targus Geolite Essential 15,6"" Cinza";5299.99;0.0;Americanas;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5402-M30S 14"" Full HD 11ª Ger. Intel Core i7 16GB 256GB SSD NVIDIA GeForce Windows 10";5939.1;1.0;Americanas;Notebook;i7
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB (Placa de Vídeo Intel Iris Plus) 256GB SSD W10 15.6'' FHD Prata + Mochila Targus Geolite Essential 15,6"" Cinza";5499.99;0.0;Americanas;Notebook;i7
Notebook Acer Aspire 5 A515-54G-77RU Intel Core I7 8GB 512GB ssd MX250 15,6' Endless Os;4844.05;4.0;Americanas;Notebook;i7
"Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Geolite Essential 15,6"" Cinza";5499.99;0.0;Americanas;Notebook;i7
Notebook Acer Aspire 5 A514-54-719N Intel Core i7 11ª Gen Windows 10 Home 8GB 512GB sdd 14' fhd;5034.05;2.0;Americanas;Notebook;i7
"Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Intellect Essential 15,6"" - Black";5399.99;0.0;Americanas;Notebook;i7
"Notebook Dell Inspiron 3501-U60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux";4814.1;0.0;Americanas;Notebook;i7
Notebook Samsung Intel CoreT i7-1165G7, 8GB, 256GB ssd, Tela de 15,6, Cinza- NP550XDA-KS1BR;4728.9;2.0;Americanas;Notebook;i7
"Notebook Dell Inspiron 3501-M70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";5399.1;2.0;Americanas;Notebook;i7
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB 256GB SSD Windows 10 15.6"" 82DJ0000BR Prata";4487.12;0.0;Americanas;Notebook;i7
"Notebook Dell Inspiron 3583-MS90P 8ª geração Intel Core i7 8GB 256GB SSD 15.6"" Windows 10 Preto";4049.1;3.0;Americanas;Notebook;i7
Notebook Acer Aspire Nitro 5 Intel Core I7 512GB SSD GeForce GTX1660TI Tela 15.6 Windows 10;7275.6;0.0;Americanas;Notebook;i7
Notebook Acer Aspire 5 A514-54G-71QA Intel Core i7 11ª Gen Windows 10 Home 8GB 512GB sdd MX350 14';5053.09;1.0;Americanas;Notebook;i7
"Notebook Dell Inspiron I13-7391-A30S 10ª Intel Core I7 8GB (Geforce MX250 com 2GB) 512GB SSD W10 13,3'' Prata + Mochila Targus Geolite Essential 15,6"" Cinza";7599.99;0.0;Americanas;Notebook;i7
"Notebook Ultrafino Dell Inspiron i5402-M40S 14"" Full HD 11ª Ger. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";6479.1;3.0;Americanas;Notebook;i7
Notebook Lenovo, Intel Core i7 10750H, 8GB, 512GB ssd, 15,6, GTX1650, Ideapad Gaming 3i, Chameleon Blue - 82CG0005BR;6058.22;3.0;Americanas;Notebook;i7
"Kit Notebook Ultrafino Dell Inspiron i5402 14"" FHD 11ª G Intel Core i7 16GB 512GB SSD NVIDIA GeForce Win 10 + Mochila";6119.1;0.0;Americanas;Notebook;i7
"Notebook Ultraportátil Dell Inspiron 5301-M30S 13.3"" Full HD 11ª G Intel Core i7 8GB 512GB SSD+32GB Intel Optane Win 10";5669.1;0.0;Americanas;Notebook;i7
"Kit Notebook Ultraportátil Dell Inspiron 5301 13.3"" FHD 11ª Ger. Core i7 8GB 512GB SSD+32GB Intel Optane Win 10 + Mouse";5804.1;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M80SB 15.6"" HD 11ª G Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Win10 + Mochila";5255.1;0.0;Americanas;Notebook;i7
Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15,6'' NP550XDA-KS1BR - Cinza Chumbo + Microsoft 365 Family - 2020;5149.98;0.0;Americanas;Notebook;i7
"Kit Notebook 2 em 1 Dell Inspiron 5406 14"" Full HD Touch 11ª G Intel Core i7 8GB 256GB SSD Windows 10 Microsoft 365";5795.1;2.0;Americanas;Notebook;i7
Notebook Samsung Book Intel Core i7, 8GB, 1TB hd, Intel Iris Xe, 15.6'' Full HD LED;4157.1;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M70PB 15.6"" HD 11ª G Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 + Mochila";5075.1;1.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M80PB 15.6"" HD 11ªG Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Win 10 + Mochila";5255.1;2.0;Americanas;Notebook;i7
"Notebook Dell Inspiron 3501-M80P 15.6"" HD 11ª Ger. Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Windows 10 Preto";5579.1;2.0;Americanas;Notebook;i7
"Notebook Lenovo Yoga 7i 2 em 1 14"" i7-1165G7 8GB 256GB SSD Placa de Vídeo Intel Iris® Xe W10 FHD WVA";7679.0;2.0;Americanas;Notebook;i7
Notebook Samsung i7 8GB 256GB 15,6 Book Win10 Cinza Chumbo;4487.12;0.0;Americanas;Notebook;i7
Notebook Gamer Acer Predator PH315-52-79VM - Core i7-9750H - rtx 2060 - ram 16GB - ssd 256GB - Tela 15.6 - Endless os;8249.0;0.0;Americanas;Notebook;i7
Notebook Samsung Book Intel Core i7, Windows 10, 8GB, 256 gb ssd, Intel Iris Xe, 15.6;5799.0;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M60PM 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 Preto + Mouse";5039.1;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M80PM 15.6"" HD 11ª G Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Win 10 + Mouse";5219.1;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M60SB 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 + Mochila";5075.1;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M60PB 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 Preto + Mochila";5075.1;0.0;Americanas;Notebook;i7
"Kit Notebook Dell Inspiron 3501-M70PF 15.6"" HD 11ª G Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Microsoft 365";5165.1;0.0;Americanas;Notebook;i7
Notebook Acer Aspire Nitro 5 AN515-55-705U Core i7-10750H 8GB 512GB 15.6” Windows 10;8119.0;0.0;Americanas;Notebook;i7
